curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,63.095238095238095,0.9620550805803245,0.08699157271178473
continual_backpropagation,63.33333333333333,0.9625695523315458,0.08758314690172814
continual_backpropagation,63.57142857142857,0.9630840240827672,0.08817472109167157
continual_backpropagation,63.8095238095238,0.9635984958339886,0.08876629528161499
continual_backpropagation,64.04761904761904,0.9641129675852099,0.0893578694715584
continual_backpropagation,64.28571428571428,0.9646274393364314,0.08994944366150183
continual_backpropagation,64.52380952380952,0.9651419110876527,0.09054101785144526
continual_backpropagation,64.76190476190476,0.965656382838874,0.09113259204138872
continual_backpropagation,65.0,0.9661708545900956,0.09172416623133214
continual_backpropagation,65.23809523809524,0.9700186596746504,0.09231574042127558
continual_backpropagation,65.47619047619048,0.9738664647592049,0.09290731461121901
continual_backpropagation,65.71428571428571,0.9777142698437594,0.09349888880116237
continual_backpropagation,65.95238095238095,0.9815620749283143,0.09409046299110581
continual_backpropagation,66.19047619047619,0.985409880012869,0.09468203718104924
continual_backpropagation,66.42857142857142,0.9892576850974235,0.09527361137099263
continual_backpropagation,66.66666666666666,0.9931054901819784,0.09586518556093607
continual_backpropagation,66.9047619047619,0.9969532952665331,0.09645675975087956
continual_backpropagation,67.14285714285714,1.000801100351088,0.09704833394082296
continual_backpropagation,67.38095238095238,1.0046489054356427,0.09763990813076638
