timesteps,average_return,std
2.709375000000000000e+05,5.241911577516361831e+02,1.357035752950104097e+02
2.722656250000000000e+05,5.239657832961038366e+02,1.361230662707062038e+02
2.735937500000000000e+05,5.535764227132322048e+02,1.460467049458608528e+02
2.749218750000000000e+05,5.669227234793606840e+02,1.468739354272404967e+02
2.762500000000000000e+05,5.914428580837114851e+02,1.374688267907716011e+02
2.775781250000000000e+05,6.022282776737198446e+02,1.519257011234995502e+02
2.789062500000000000e+05,6.119103449335170808e+02,1.530629529308869508e+02
2.802343750000000000e+05,6.366075778717472531e+02,1.571016149605115118e+02
2.815625000000000000e+05,6.329636142966980970e+02,1.500495910444741412e+02
2.828906250000000000e+05,6.151024084274699817e+02,1.725256513418920861e+02
2.842187500000000000e+05,6.232349258265609251e+02,1.673950417122219676e+02
2.855468750000000000e+05,6.074466743521272747e+02,1.621046484097418841e+02
2.868750000000000000e+05,6.304565457436538054e+02,1.801838183379310294e+02
2.882031250000000000e+05,6.223716758989693290e+02,1.796611196754404318e+02
2.895312500000000000e+05,6.196743387456431265e+02,1.794273618381285189e+02
2.908593750000000000e+05,6.415586751527594060e+02,1.868025719096494299e+02
2.921875000000000000e+05,6.465170369522917326e+02,1.860125374563876903e+02
2.935156250000000000e+05,6.590264847939321271e+02,2.035721071764027386e+02
2.948437500000000000e+05,7.029734280016286903e+02,1.899649089985079229e+02
2.961718750000000000e+05,7.161416349305404765e+02,1.829183833635493954e+02
2.975000000000000000e+05,7.156009479544158012e+02,1.963321980101154622e+02
2.988281250000000000e+05,7.214864398020822591e+02,2.077798045393645907e+02
3.001562500000000000e+05,7.558957354434046465e+02,1.989968387476277485e+02
3.014843750000000000e+05,7.609821959752981684e+02,2.003402900159288436e+02
3.028125000000000000e+05,7.593956383160521000e+02,1.923809832982437911e+02
3.041406250000000000e+05,7.652959701706333817e+02,1.942279660679087954e+02
3.054687500000000000e+05,7.560353865311590198e+02,1.915893175165277853e+02
3.067968750000000000e+05,7.922255492942198316e+02,1.962579586517390453e+02
3.081250000000000000e+05,8.051408575574203041e+02,1.934314676804368958e+02
3.094531250000000000e+05,7.891660698893660992e+02,1.930501812413642710e+02
3.107812500000000000e+05,7.825589697372404316e+02,1.953381488725227086e+02
3.121093750000000000e+05,8.126819468644540621e+02,1.753691665559853732e+02
3.134375000000000000e+05,8.016296625785508922e+02,1.755238580800992167e+02
3.147656250000000000e+05,8.069814950037812196e+02,1.686764514093547405e+02
3.160937500000000000e+05,7.801591097734238929e+02,1.651714024694932448e+02
3.174218750000000000e+05,7.416004903501536774e+02,1.695616113935069222e+02
3.187500000000000000e+05,0.000000000000000000e+00,1.079946148346728023e+02
