curve_name,timesteps,average_return,std
METRA,139453.125,534.1971282549794,48.85170236807504
METRA,140781.25,517.8210127189154,44.798054049423456
METRA,142109.375,540.2210937230967,36.86301949800732
METRA,143437.5,567.3514800751745,34.26513033484335
METRA,144765.625,622.3900903099361,27.3196886543638
METRA,146093.75,600.2838269367538,18.15127034955539
METRA,147421.875,645.5047334906893,20.33738760378661
METRA,148750.0,670.9486104996759,24.653773196042692
METRA,150078.125,701.5711303507403,10.969564979143328
METRA,151406.25,718.9476362560666,25.36509031160314
METRA,152734.375,755.2158057442723,16.776596787360788
METRA,154062.5,774.6868177941243,8.996912678857584
METRA,155390.625,810.3407621573348,26.42361250817072
METRA,156718.75,809.8830547455631,29.266377795586806
METRA,158046.875,811.8034213048821,23.263941580886353
METRA,159375.0,845.1851522889194,33.79107337716464
METRA,160703.125,829.8966336341259,31.243992195939654
METRA,162031.25,811.8675814577066,28.05263073448721
METRA,163359.375,794.0447202971777,28.789231127555
METRA,164687.5,790.0816613879878,34.99087037954484
METRA,166015.625,799.1759943210577,39.589946873813304
METRA,167343.75,796.6177057215564,43.43788151818211
METRA,168671.875,783.2115141391023,49.716026976483775
METRA,170000.0,838.4762180971553,57.048506500154716
METRA,171328.125,852.7899818356616,55.77289464539934
METRA,172656.25,872.194453367955,62.73006292960693
METRA,173984.375,859.7892365981231,51.17294495984609
METRA,175312.5,808.138460450685,62.780596184604555
METRA,176640.625,826.0559209549573,78.29377128404593
METRA,177968.75,819.2172903799557,79.10347209764323
METRA,179296.875,792.4718233324354,78.41886410820746
METRA,180625.0,777.3361314125129,92.55574676214258
METRA,181953.125,784.979093382763,87.00935343570416
METRA,183281.25,825.0593683529052,81.16538358371886
METRA,184609.375,881.6861789037175,102.34467651964353
METRA,185937.5,854.8570540323149,93.93857290400015
METRA,187265.625,849.3813301242815,106.95209561348238
METRA,188593.75,842.7902487277723,112.56321964533612
METRA,189921.875,856.463000053099,113.58191527060825
METRA,191250.0,830.5411238493748,113.06949748998076
METRA,192578.125,801.5572792304831,109.27103167231564
METRA,193906.25,760.0211656023905,116.68124648426715
METRA,195234.375,799.8454775567249,114.8603066409947
METRA,196562.5,859.2741165603561,114.25611508004359
METRA,197890.625,862.7824225507671,110.23784160659724
METRA,199218.75,856.138226437261,110.23928445353232
METRA,200546.875,894.0648797236721,115.75596763886944
METRA,201875.0,910.7004880946623,112.5865703299749
METRA,203203.125,948.8461770106985,109.60158517894166
METRA,204531.25,926.7113700186918,119.1979674595733
METRA,205859.375,881.4022193216798,129.2899698145676
METRA,207187.5,866.1566936159277,125.58090400874802
METRA,208515.625,915.3024136780973,121.43703346867778
METRA,209843.75,926.0132462941913,120.49558550377665
METRA,211171.875,966.7162401942775,125.98454799252741
METRA,212500.0,0.0,79.57705537261364
METRA,213828.125,0.5287337360219744,68.21882745158496
METRA,215156.25,44.03698650149521,69.72386996839448
METRA,216484.375,90.28780680050177,84.5124731466308
METRA,217812.5,81.38414722267562,89.75708582328751
METRA,219140.625,90.40947888437131,97.9952327980399
METRA,220468.75,80.44885523061564,98.7142733733506
METRA,221796.875,130.9416594470726,107.79995135384061
METRA,223125.0,120.15873648472706,92.26800214229284
METRA,224453.125,137.4479707449802,108.52700318810508
METRA,225781.25,194.66617803575787,116.59951452587835
METRA,227109.375,207.2859725036227,106.78020133461997
METRA,228437.5,224.52663900888504,112.50587957537995
METRA,229765.625,290.89499552480936,110.75270816609542
METRA,231093.75,352.1993359519649,115.63790007629115
